model,availability,price,barcode
"MAY4657010","0","1277.0000","9002741248582"
"MAY4657012","0","1594.0000","9002741248575"
"MAY4657014","0","2272.5000","9002741248568"
"MAY4657016","0","2661.0000","9002741248551"
"MAY4657018","0","3754.5000","9002741248544"
"MAY4657020","0","4434.0000","9002741248537"
"MAY4657022","0","4832.0000","9002741248520"
"MAY4657024","0","5943.5000","9002741248513"
"MAY4657027","0","7715.5000","9002741248506"
"MAY4657030","0","9270.0000","9002741248490"
"MAY4657033","0","10597.5000","9002741248483"
"MAY4657036","0","12401.0000","9002741248476"
"MAY4669001","0","3936.5000","9002741250219"
"MAY46690012","0","3785.5000","9002741250226"
"MAY46690014","0","3735.0000","9002741250233"
"MAY46690016","0","3665.0000","9002741250240"
"MAY4669002","0","2916.5000","9002741250257"
"MAY46690025","0","2858.0000","9002741250264"
"MAY4669003","0","2740.5000","9002741250271"
"MAY4669004","0","2772.0000","9002741250288"
"MAY4669005","1","3351.5000","9002741250295"
"MAY4669006","1","3409.5000","9002741250301"
"MAY4669008","0","3169.0000","9002741250318"
"MAY4669010","1","3785.5000","9002741250325"
"MAY4671003","0","695.0000","9002741252442"
"MAY4671004","0","711.0000","9002741252459"
"MAY4671005","0","711.0000","9002741252466"
"MAY4671006","0","711.0000","9002741252473"
"MAY4671008","0","751.0000","9002741252480"
"MAY4671010","0","1216.5000","9002741252497"
"MAY4671012","0","1561.5000","9002741252503"
"MAY4671014","0","1890.0000","9002741252510"
"MAY4671016","0","2119.5000","9002741252527"
"MAY4671018","0","3074.5000","9002741252534"
"MAY4671020","0","3154.5000","9002741252541"
"MAY4671022","0","4188.5000","9002741252558"
"MAY4671024","0","4089.0000","9002741252565"
"MAY4671027","0","5528.0000","9002741252572"
"MAY4671030","0","6898.5000","9002741252589"
"MAY4671033","0","9844.5000","9002741252596"
"MAY4671036","0","9965.5000","9002741252602"
"MAY4679012","0","4476.5000","9002741253098"
"MAY4679014","0","5570.5000","9002741253104"
"MAY4679016","0","7663.0000","9002741253111"
"MAY4679018","0","8792.0000","9002741253128"
"MAY4679020","0","10052.0000","9002741253135"
"MAY4679022","0","13490.5000","9002741253142"
"MAY4679024","0","14202.0000","9002741253159"
"MAY4679027","0","16427.5000","9002741253166"
"MAY4679030","0","17635.5000","9002741253173"
"MAY4803016","0","1333.0000","9002740952374"
"MAY4803020","0","2308.5000","9002740952381"
"MAY4803022","0","2702.5000","9002741061679"
"MAY4803024","0","3051.0000","9002741061662"
"MAY4803030","0","5535.5000","9002741061655"
"MAY4805012","0","883.5000","9002740952459"
"MAY4805014","0","1330.5000","9002741061730"
"MAY4805016","0","1529.0000","9002740952466"
"MAY4805020","0","2507.5000","9002740952473"
"MAY4805022","0","2941.5000","9002741061747"
"MAY4805024","0","3317.5000","9002741061754"
"MAY4805030","0","5811.0000","9002741061761"
"MAY4807002","0","743.5000","9002741155330"
"MAY48070025","0","743.5000","9002741155323"
"MAY4807003","2","503.0000","9002741061525"
"MAY4807004","2","503.0000","9002741061532"
"MAY4807005","3","513.5000","9002741061549"
"MAY4807006","4","536.0000","9002741061556"
"MAY4807008","2","662.0000","9002741061563"
"MAY4807010","0","786.0000","9002741061570"
"MAY4837002","0","743.5000","9002741155309"
"MAY48370025","0","743.5000","9002741155293"
"MAY4837003","3","513.5000","9002741061778"
"MAY4837004","3","513.5000","9002741061785"
"MAY4837005","4","526.0000","9002741061792"
"MAY4837006","4","547.5000","9002741061808"
"MAY4837008","3","677.5000","9002740756033"
"MAY4837010","1","804.0000","9002740756040"
"MAY515400900","0","368.0000","9002740760535"
"MAY515401100","0","392.0000","9002740760542"
"MAY515401300","0","411.0000","9002740760559"
"MAY515401500","0","407.0000","9002740760573"
"MAY515401700","0","443.0000","9002740760597"
"MAY515401900","0","566.0000","9002740760610"
"MAY515402200","0","394.0000","9002740760641"
"MAY515402400","0","411.0000","9002740760665"
"MAY515402600","0","478.0000","9002740760672"
"MAY515402700","0","637.0000","9002740760696"
"MAY515402900","0","717.0000","9002740760719"
"MAY515403000","0","924.0000","9002740760726"
"MAY515403100","0","995.0000","9002740760733"
"MAY515403200","0","1384.0000","9002740760740"
"MAY515403300","0","1481.0000","9002740760757"
"MAY515403700","0","520.0000","9002740760795"
"MAY515403800","0","539.0000","9002740760801"
"MAY515403900","0","605.0000","9002740760818"
"MAY515404000","0","451.0000","9002740760825"
"MAY515404100","0","599.0000","9002740760832"
"MAY515404300","0","696.0000","9002740760856"
"MAY515404400","0","848.0000","9002740760863"
"MAY515404500","0","951.0000","9002740760870"
"MAY515404600","0","1006.0000","9002740760887"
"MAY515404700","0","1107.0000","9002740760894"
"MAY515404800","0","1987.0000","9002740760900"
"MAY515404900","0","1426.0000","9002740760917"
"MAY515405000","0","1589.0000","9002740760924"
"MAY515405200","0","1758.0000","9002740760948"
"MAY515406600","0","1312.0000","9002740761051"
"MAY515406800","0","1244.0000","9002740761075"
"MAY515406900","0","1678.0000","9002740761082"
"MAY515407000","0","1918.0000","9002740761099"
"MAY5204038","0","2771.0000","9002740762409"
"MAY52100014","0","1098.0000","9002740445272"
"MAY52100015","0","917.0000","9002740445289"
"MAY52100016","0","1158.0000","9002740445296"
"MAY52100018","0","1217.5000","9002740445302"
"MAY52100020","0","1066.0000","9002740445319"
"MAY52100022","0","1393.5000","9002740445326"
"MAY52100025","0","1248.0000","9002740445333"
"MAY52100028","0","1455.5000","9002740445340"
"MAY52100030","0","1168.0000","9002740445357"
"MAY52100032","0","1489.5000","9002740445364"
"MAY52100035","0","1404.5000","9002740445371"
"MAY52100040","0","1374.5000","9002740445388"
"MAY52100045","0","1783.5000","9002740445395"
"MAY52100050","0","1872.0000","9002740445401"
"MAY52100055","0","2104.0000","9002740445418"
"MAY52100060","0","2278.5000","9002740445425"
"MAY52100065","0","2483.0000","9002740445432"
"MAY52100070","0","2541.0000","9002740445449"
"MAY52100075","0","2774.5000","9002740445456"
"MAY52100080","0","2658.5000","9002740445463"
"MAY52100085","0","2977.0000","9002740445470"
"MAY52100090","0","3068.0000","9002740445487"
"MAY52100095","0","3535.5000","9002740445494"
"MAY52100100","0","3301.0000","9002740445500"
"MAY52100105","0","3768.0000","9002740445517"
"MAY52100110","0","3855.5000","9002740445524"
"MAY52100115","0","4531.5000","9002740445531"
"MAY52100120","0","3972.5000","9002740445548"
"MAY52100140","0","5026.0000","9002740445586"
"MAY52100160","0","6162.0000","9002740445623"
"MAY52100180","0","7974.0000","9002740445647"
"MAY52100200","0","9257.5000","9002740445661"
"MAY57730060","1","369.0000","9002740768210"
"MAY61470005","0","511.5000","9002740772255"
"MAY61470006","0","511.5000","9002740772262"
"MAY61470007","0","511.5000","9002740772279"
"MAY61470008","0","511.5000","9002740772286"
"MAY61470009","0","511.5000","9002740772293"
"MAY61470010","0","433.0000","9002740772309"
"MAY61470011","0","473.0000","9002740772316"
"MAY61470012","0","473.0000","9002740772323"
"MAY61470013","0","473.0000","9002740772330"
"MAY61470014","0","473.0000","9002740772347"
"MAY61470015","0","473.0000","9002740772354"
"MAY61470016","0","492.5000","9002740772361"
"MAY61470017","0","492.5000","9002740772378"
"MAY61470018","0","492.5000","9002740772385"
"MAY61470019","0","492.5000","9002740772392"
"MAY61470020","0","473.0000","9002740772408"
"MAY61470021","0","492.5000","9002740772415"
"MAY61470022","0","511.5000","9002740772422"
"MAY61470023","0","511.5000","9002740772439"
"MAY61470024","0","535.0000","9002740772446"
"MAY61470025","0","511.5000","9002740772453"
"MAY61470026","0","573.0000","9002740772460"
"MAY61470027","0","631.5000","9002740772477"
"MAY61470028","0","631.5000","9002740772484"
"MAY61470029","0","631.5000","9002740772491"
"MAY61470030","3","573.0000","9002740772507"
"MAY61470031","0","671.5000","9002740772514"
"MAY61470032","0","671.5000","9002740772521"
"MAY61470033","4","671.5000","9002740772538"
"MAY61470034","0","708.5000","9002740772545"
"MAY61470035","0","671.5000","9002740772552"
"MAY61470036","0","768.5000","9002740772569"
"MAY61470037","0","768.5000","9002740772576"
"MAY61470038","0","808.5000","9002740772583"
"MAY61470039","0","808.5000","9002740772590"
"MAY61470040","3","690.0000","9002740772606"
"MAY61470041","0","827.5000","9002740772613"
"MAY61470042","4","827.5000","9002740772620"
"MAY61470043","0","827.5000","9002740772637"
"MAY61470044","0","827.5000","9002740772644"
"MAY61470045","0","727.0000","9002740772651"
"MAY61470046","0","868.0000","9002740772668"
"MAY61470047","0","868.0000","9002740772682"
"MAY61470048","0","965.5000","9002740772699"
"MAY61470049","0","965.5000","9002740772705"
"MAY61470050","5","835.5000","9002740772712"
"MAY61470051","0","1123.5000","9002740772729"
"MAY61470052","0","1123.5000","9002740772736"
"MAY61470053","0","1123.5000","9002740772743"
"MAY61470054","0","1123.5000","9002740772750"
"MAY61470055","0","962.0000","9002740772767"
"MAY61470056","0","1263.5000","9002740772781"
"MAY61470057","0","1263.5000","9002740772798"
"MAY61470058","0","1263.5000","9002740772804"
"MAY61470059","0","1263.5000","9002740772811"
"MAY61470060","4","1078.5000","9002740772828"
"MAY61470061","0","1517.0000","9002740772835"
"MAY61470062","0","1517.0000","9002740772842"
"MAY61470063","0","1517.0000","9002740772859"
"MAY61470064","0","1517.0000","9002740772866"
"MAY61470065","0","1326.5000","9002740772873"
"MAY61470066","0","1553.5000","9002740772880"
"MAY61470067","0","1553.5000","9002740772897"
"MAY61470068","4","1714.0000","9002740772903"
"MAY61470069","0","1714.0000","9002740772910"
"MAY61470070","0","1537.0000","9002740772927"
"MAY61470071","0","1791.0000","9002740772934"
"MAY61470072","0","1791.0000","9002740772941"
"MAY61470073","0","1791.0000","9002740772958"
"MAY61470074","0","1791.0000","9002740772965"
"MAY61470075","0","1606.5000","9002740772972"
"MAY61470076","0","2030.0000","9002740772989"
"MAY61470077","0","2030.0000","9002740772996"
"MAY61470078","0","2030.0000","9002740773009"
"MAY61470079","0","2030.0000","9002740773016"
"MAY61470080","2","1818.0000","9002740773023"
"MAY61470081","0","2345.0000","9002740773030"
"MAY61470082","0","2345.0000","9002740773047"
"MAY61470083","0","2345.0000","9002740773054"
"MAY61470084","0","2345.0000","9002740773061"
"MAY61470085","2","2131.0000","9002740773078"
"MAY61470086","0","2459.5000","9002740773085"
"MAY61470087","0","2459.5000","9002740773092"
"MAY61470088","0","2459.5000","9002740773108"
"MAY61470089","0","2459.5000","9002740773115"
"MAY61470090","0","2207.0000","9002740773122"
"MAY61470091","0","2617.5000","9002740773139"
"MAY61470092","0","2617.5000","9002740773146"
"MAY61470093","0","2617.5000","9002740773153"
"MAY61470094","0","2617.5000","9002740773160"
"MAY61470095","0","2359.5000","9002740773177"
"MAY61470096","0","2892.0000","9002740773184"
"MAY61470097","0","2892.0000","9002740773191"
"MAY61470098","0","2892.0000","9002740773207"
"MAY61470099","0","2892.0000","9002740773214"
"MAY61470100","1","2541.0000","9002740773221"
"MAY61470102","2","2873.5000","9002740773238"
"MAY61470105","0","2785.5000","9002740773245"
"MAY61470108","0","3226.0000","9002740773252"
"MAY61470110","0","2931.0000","9002740773269"
"MAY61470115","0","3150.5000","9002740773276"
"MAY61470120","0","3310.0000","9002740773283"
"MAY61470125","0","3719.0000","9002740773290"
"MAY61470130","0","4062.0000","9002740773306"
"MAY61470135","0","4711.0000","9002740773313"
"MAY61470140","0","5070.5000","9002740773320"
"MAY61570010","0","473.0000","9002740774426"
"MAY61570011","0","492.5000","9002740774433"
"MAY61570012","0","511.5000","9002740774440"
"MAY61570013","0","511.5000","9002740774457"
"MAY61570014","0","511.5000","9002740774464"
"MAY61570015","0","492.5000","9002740774471"
"MAY61570016","0","555.5000","9002740774488"
"MAY61570017","0","555.5000","9002740774495"
"MAY61570018","0","555.5000","9002740774501"
"MAY61570019","0","555.5000","9002740774518"
"MAY61570020","0","573.0000","9002740774525"
"MAY61570021","0","594.5000","9002740774532"
"MAY61570022","0","631.5000","9002740774549"
"MAY61570023","0","631.5000","9002740774556"
"MAY61570024","0","631.5000","9002740774563"
"MAY61570025","0","671.5000","9002740774570"
"MAY61570026","0","731.0000","9002740774587"
"MAY61570027","0","731.0000","9002740774594"
"MAY61570028","0","731.0000","9002740774600"
"MAY61570029","0","731.0000","9002740774617"
"MAY61570030","3","671.5000","9002740774624"
"MAY61570031","0","822.0000","9002740774631"
"MAY61570032","0","822.0000","9002740774648"
"MAY61570033","0","822.0000","9002740774655"
"MAY61570034","0","885.0000","9002740774662"
"MAY61570035","0","868.0000","9002740774679"
"MAY61570036","0","965.5000","9002740774686"
"MAY61570037","0","965.5000","9002740774693"
"MAY61570038","0","953.0000","9002740774709"
"MAY61570039","0","953.0000","9002740774716"
"MAY61570040","3","917.0000","9002740774723"
"MAY61570041","0","1102.0000","9002740774730"
"MAY61570042","0","1102.0000","9002740774747"
"MAY61570043","0","1142.5000","9002740774754"
"MAY61570044","0","1142.5000","9002740774761"
"MAY61570045","0","1050.5000","9002740774778"
"MAY61570046","0","1263.5000","9002740774785"
"MAY61570047","0","1263.5000","9002740774808"
"MAY61570048","0","1322.0000","9002740774815"
"MAY61570049","0","1322.0000","9002740774822"
"MAY61570050","3","1263.5000","9002740774839"
"MAY61570051","0","1403.5000","9002740774846"
"MAY61570052","0","1403.5000","9002740774853"
"MAY61570053","0","1403.5000","9002740774860"
"MAY61570054","0","1417.0000","9002740774877"
"MAY61570055","0","1387.0000","9002740774884"
"MAY61570056","0","1572.0000","9002740774907"
"MAY61570057","0","1572.0000","9002740774914"
"MAY61570058","0","1572.0000","9002740774921"
"MAY61570059","0","1572.0000","9002740774938"
"MAY61570060","2","1456.5000","9002740774945"
"MAY61570061","0","2008.0000","9002740774952"
"MAY61570062","0","2008.0000","9002740774969"
"MAY61570063","0","2008.0000","9002740774976"
"MAY61570064","0","2008.0000","9002740774983"
"MAY61570065","0","1950.5000","9002740774990"
"MAY61570066","0","2107.0000","9002740775003"
"MAY61570067","0","2107.0000","9002740775010"
"MAY61570068","0","2306.5000","9002740775027"
"MAY61570069","0","2306.5000","9002740775034"
"MAY61570070","0","2127.5000","9002740775041"
"MAY61570071","0","2540.0000","9002740775058"
"MAY61570072","0","2540.0000","9002740775065"
"MAY61570073","0","2540.0000","9002740775072"
"MAY61570074","0","2540.0000","9002740775089"
"MAY61570075","0","2274.5000","9002740775096"
"MAY61570076","0","2832.5000","9002740775102"
"MAY61570077","0","2832.5000","9002740775119"
"MAY61570078","0","2832.5000","9002740775126"
"MAY61570079","0","2832.5000","9002740775133"
"MAY61570080","1","2487.5000","9002740775140"
"MAY61570081","0","3348.0000","9002740775157"
"MAY61570082","0","3348.0000","9002740775164"
"MAY61570083","0","3348.0000","9002740775171"
"MAY61570084","0","3348.0000","9002740775188"
"MAY61570085","0","2783.5000","9002740775195"
"MAY61570086","0","3484.0000","9002740775201"
"MAY61570087","0","3484.0000","9002740775218"
"MAY61570088","0","3484.0000","9002740775225"
"MAY61570089","0","3484.0000","9002740775232"
"MAY61570090","0","3044.0000","9002740775249"
"MAY61570091","0","3761.5000","9002740775256"
"MAY61570092","0","3761.5000","9002740775263"
"MAY61570093","0","3761.5000","9002740775270"
"MAY61570094","0","3761.5000","9002740775287"
"MAY61570095","0","3240.5000","9002740775294"
"MAY61570096","0","4174.0000","9002740775300"
"MAY61570097","0","4174.0000","9002740775317"
"MAY61570098","0","4174.0000","9002740775324"
"MAY61570099","0","4174.0000","9002740775331"
"MAY61570100","1","3600.5000","9002740775348"
"MAY61570102","0","4152.5000","9002740775355"
"MAY61570105","0","3927.0000","9002740775362"
"MAY61570108","0","4922.5000","9002740775379"
"MAY61570110","0","4418.5000","9002740775386"
"MAY61570115","0","4745.5000","9002740775393"
"MAY61570120","1","5236.5000","9002740775409"
"MAY61570125","0","5727.5000","9002740775423"
"MAY61570130","0","6054.5000","9002740775430"
"MAY61570135","0","6872.5000","9002740775447"
"MAY61570140","0","7363.5000","9002740775454"
"MAY61570145","0","7854.0000","9002741150182"
"MAY61570150","0","8180.5000","9002740775461"
"MAY61570155","0","8836.0000","9002740775478"
"MAY61570160","0","9163.0000","9002740775485"
"MAY62150030","4","534.0000",""
"MAY62150060","4","889.0000",""
"MAY6345000501","0","835.5000","9002740934974"
"MAY6345000601","0","719.0000","9002740934981"
"MAY63780100","2","3239.0000","9002741373062"
"MAY63780102","2","4517.0000","9002741373079"
"MAY644700202","0","1109.0000","9002741148158"
"MAY644700203","0","1109.0000","9002741148165"
"MAY644700303","0","1615.5000","9002741148172"
"MAY644700305","0","1615.5000","9002741148189"
"MAY644700405","0","1615.5000","9002741071425"
"MAY644700410","0","1615.5000","9002741071432"
"MAY644700505","0","1615.5000","9002741071449"
"MAY644700510","0","1615.5000","9002741071456"
"MAY644700515","0","1615.5000","9002741071463"
